278.147150, -11.598767, 19.269998
277.758711, -11.432438, 20.133641
277.602908, -11.292151, 20.066294
278.056835, -11.818508, 18.948872
279.287319, -13.249392, 16.974296
282.554783, -15.199766, 13.887991
285.906292, -16.332741, 11.196474
287.099752, -16.428330, 9.919096
283.624340, -17.426341, 12.193779
279.873347, -23.165132, 12.116335
277.823413, -29.698246, 10.384162
276.181396, -32.837952, 8.028001
275.606441, -25.302492, 8.401996
275.505769, -14.846205, 9.923206
275.474714, -4.052362, 11.675194
275.343473, 0.952366, 12.433600
274.770012, -1.168411, 12.623526
273.650034, -8.016968, 11.291563
273.016636, -16.438132, 8.249490
272.653510, -22.376834, 6.043607
271.994814, -24.308987, 6.365347
271.656655, -20.470157, 7.742053
272.869871, -16.361332, 7.734561
275.494021, -13.375346, 7.014068
280.320653, -11.925320, 3.990606
284.503491, -11.466542, 1.007080
286.459046, -12.150520, -1.061555
284.006069, -13.322002, -0.430695
276.205684, -13.853137, 1.398600
268.478210, -13.810784, 4.059916
268.244024, -13.055195, 4.940498
271.517936, -13.709872, 6.271265
274.683140, -13.955731, 6.493157
275.397895, -13.915281, 6.784896
275.326124, -13.672995, 6.946266
275.157300, -13.523293, 10.059192
274.764719, -13.826736, 17.626588
273.832172, -14.418319, 23.963354
272.507092, -15.080485, 30.924723
271.955270, -14.562847, 31.211565
271.866016, -13.680488, 19.941444
271.798011, -12.243500, 2.761141
272.327766, -10.407984, -9.538769
272.379687, -9.476361, -15.223381
272.259915, -8.568972, -19.291685
272.091592, -8.146832, -21.309597
272.236099, -8.083074, -20.849025
272.404325, -8.815166, -16.331847
272.246633, -9.987480, -9.475800
271.621578, -11.185455, -4.608931
272.185002, -12.185641, 0.282658
272.463426, -12.484819, 4.163598
272.371236, -12.307006, 4.991655
272.210788, -12.205314, 4.798172
272.220434, -11.920213, 4.519220
272.239569, -11.912167, 4.524700
272.422005, -11.795214, 4.661936
273.849652, -11.358066, 4.395218
276.626463, -10.964177, 2.708406
279.163405, -10.141851, 2.168171
279.965622, -9.543849, 2.587053
280.355866, -9.195766, 2.457140
279.854633, -9.162060, 2.487101
275.321264, -9.608473, 2.042706
271.358151, -9.573902, 0.731971
268.751609, -9.518652, 1.484681
268.254002, -9.507603, 2.027795
268.057330, -9.627522, 3.030688
267.890503, -9.707561, 7.116281
267.550972, -9.926066, 13.346406
267.321774, -10.012001, 17.724247
266.937377, -10.493652, 22.632271
266.463361, -10.913604, 26.913500
266.210752, -11.050826, 29.953079
265.895470, -11.250864, 32.894114
265.815932, -11.352616, 34.797372
265.707370, -11.459582, 35.473328
265.659953, -11.498524, 35.786601
265.681807, -11.479093, 35.754550
265.655984, -11.397509, 35.399569
265.551564, -11.332593, 34.860313
265.444001, -11.152018, 33.640107
265.572551, -10.629560, 29.547724
265.706051, -9.476275, 19.928598
265.754504, -8.461350, 12.063068
265.858059, -7.126901, 3.196760
266.185305, -5.421611, -7.141242
266.484871, -4.222558, -15.557137
266.644455, -3.313041, -21.302923
266.670817, -2.274855, -27.929076
266.716320, -1.642207, -33.043217
266.546176, -1.518939, -34.888604
266.416163, -1.575208, -35.892661
266.477444, -1.656897, -35.536353
266.494169, -1.775449, -35.238875
266.608101, -1.943199, -34.821349
266.663456, -1.951197, -34.694989
266.708484, -1.966101, -34.548917
266.768303, -1.986506, -34.118677
266.727576, -2.199790, -33.300024
265.385549, -3.426698, -31.164493
263.632083, -4.532074, -30.069454
261.326947, -5.786679, -29.522497
257.980184, -6.967952, -28.450116
255.761969, -7.560056, -27.354394
256.403911, -6.959378, -25.785753
259.807489, -5.758904, -23.816474
