aX, aY, aZ, gX, gY, gZ, mX, mY, mZ, imu_degC, gps_Date,                             gps_time, gps_Lat, gps_Long, gps_Alt, gps_SIV, gps_FixType,                             gps_GroundSpeed, gps_Heading, gps_pDOP, category, LOI
, , , , , , , , , , -128.42, -50.29, -0.000099, -0.000000, 0.900000, -2, 27, -3.150000, -57.900002, 31.530001, unknown, unknown
, , , , , , , , , , -123.54, -53.22, -0.000100, -0.000000, -2.770000, 2, 27, -1.500000, -58.500000, 31.670000, unknown, unknown
, , , , , , , , , , -135.25, -51.27, -0.000100, -0.000000, -2.850000, 0, 27, -1.500000, -59.099998, 31.480000, unknown, unknown
, , , , , , , , , , -146.97, -48.83, -0.000099, -0.000000, 0.200000, 0, 26, -2.250000, -58.799999, 31.379999, unknown, unknown
, , , , , , , , , , -138.67, -52.73, -0.000098, 0.000000, -2.150000, 1, 26, -2.250000, -58.799999, 31.670000, unknown, unknown
, , , , , , , , , , -137.21, -57.62, -0.000100, -0.000000, 0.630000, 0, 28, -3.000000, -59.549999, 31.580000, unknown, unknown
, , , , , , , , , , -145.02, -62.01, -0.000099, -0.000000, 1.630000, 0, 28, -2.250000, -58.049999, 31.480000, unknown, unknown
, , , , , , , , , , -134.77, -51.27, -0.000098, -0.000000, -0.760000, 0, 28, -3.150000, -58.650002, 31.530001, unknown, unknown
, , , , , , , , , , -146.00, -43.46, -0.000100, -0.000000, 1.240000, -3, 28, -2.850000, -58.650002, 31.379999, unknown, unknown
, , , , , , , , , , -143.07, -57.62, -0.000099, 0.000000, -3.610000, 1, 28, -2.250000, -59.099998, 31.530001, unknown, unknown
, , , , , , , , , , -134.77, -44.43, -0.000100, 0.000000, -2.650000, 0, 28, -2.250000, -59.099998, 31.190001, unknown, unknown
, , , , , , , , , , -126.95, -58.11, -0.000100, -0.000000, -0.630000, 0, 27, -2.250000, -58.799999, 31.670000, unknown, unknown
, , , , , , , , , , -143.55, -57.13, -0.000100, 0.000000, -1.800000, 1, 26, -2.100000, -60.450001, 31.670000, unknown, unknown
, , , , , , , , , , -145.02, -56.64, -0.000098, -0.000000, 0.350000, -4, 27, -2.250000, -58.049999, 31.480000, unknown, unknown
, , , , , , , , , , -154.30, -59.57, -0.000100, -0.000000, 1.060000, -1, 27, -1.650000, -58.650002, 31.480000, unknown, unknown
, , , , , , , , , , -134.28, -58.11, -0.000099, 0.000000, -3.550000, 0, 27, -1.650000, -58.650002, 31.379999, unknown, unknown
, , , , , , , , , , -135.74, -59.08, -0.000099, -0.000000, 1.680000, -1, 27, -2.250000, -59.549999, 31.719999, unknown, unknown
, , , , , , , , , , -133.79, -50.78, -0.000099, -0.000000, -3.300000, 0, 26, -2.400000, -57.900002, 31.480000, unknown, unknown
, , , , , , , , , , -133.30, -49.80, -0.000099, -0.000000, -2.720000, 0, 27, -3.150000, -58.950001, 31.670000, unknown, unknown
, , , , , , , , , , -135.25, -40.53, -0.000098, -0.000000, -0.210000, 0, 26, -3.000000, -58.049999, 31.530001, unknown, unknown
, , , , , , , , , , -144.04, -52.73, -0.000100, 0.000000, -1.740000, 0, 27, -2.100000, -60.000000, 31.670000, unknown, unknown
, , , , , , , , , , -130.37, -58.11, -0.000098, -0.000000, 1.590000, -2, 27, -2.100000, -60.000000, 31.719999, unknown, unknown
, , , , , , , , , , -133.79, -57.13, -0.000098, 0.000000, 0.090000, 1, 27, -3.600000, -58.650002, 31.580000, unknown, unknown
, , , , , , , , , , -145.02, -40.53, -0.000099, -0.000000, -3.820000, 0, 27, -2.550000, -58.500000, 31.719999, unknown, unknown
, , , , , , , , , , -137.21, -50.29, -0.000098, -0.000000, 0.740000, 0, 26, -3.750000, -60.599998, 31.530001, unknown, unknown
, , , , , , , , , , -125.0, -66.41, -0.000099, 0.000000, -4.330000, 1, 28, -3.000000, -59.099998, 31.530001, unknown, unknown
, , , , , , , , , , -136.23, -43.46, -0.000099, -0.000000, -1.720000, 0, 27, -3.000000, -58.049999, 31.670000, unknown, unknown
, , , , , , , , , , -135.74, -56.64, -0.000099, -0.000000, -0.740000, 1, 27, -3.000000, -58.049999, 31.719999, unknown, unknown
, , , , , , , , , , -126.95, -48.83, -0.000100, 0.000000, -2.500000, 3, 28, -2.250000, -58.049999, 31.580000, unknown, unknown
, , , , , , , , , , -133.79, -42.97, -0.000098, -0.000000, 1.660000, 1, 27, -1.650000, -59.700001, 31.580000, unknown, unknown
, , , , , , , , , , -144.53, -58.59, -0.000099, 0.000000, -1.640000, 3, 27, -2.250000, -58.799999, 31.379999, unknown, unknown
, , , , , , , , , , -124.51, -43.46, -0.000099, 0.000000, -1.850000, 0, 27, -3.300000, -59.099998, 31.580000, unknown, unknown
, , , , , , , , , , -142.58, -55.66, -0.000099, -0.000000, 4.470000, -1, 26, -2.100000, -58.200001, 31.719999, unknown, unknown
, , , , , , , , , , -129.39, -57.62, -0.000100, 0.000000, 0.690000, 2, 26, -1.650000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -141.60, -53.71, -0.000099, -0.000000, 3.570000, 1, 27, -2.850000, -57.450001, 31.530001, unknown, unknown
, , , , , , , , , , -129.39, -47.36, -0.000100, -0.000000, 1.840000, 0, 27, -2.400000, -58.200001, 31.530001, unknown, unknown
, , , , , , , , , , -133.30, -38.57, -0.000100, 0.000000, -1.600000, 0, 27, -3.000000, -58.799999, 31.910000, unknown, unknown
, , , , , , , , , , -137.70, -62.50, -0.000100, -0.000000, 1.840000, -2, 25, -2.100000, -58.950001, 31.480000, unknown, unknown
, , , , , , , , , , -140.63, -50.78, -0.000101, 0.000000, 0.110000, 0, 27, -2.550000, -59.099998, 31.670000, unknown, unknown
, , , , , , , , , , -132.32, -46.88, -0.000099, -0.000000, -2.680000, -2, 27, -3.900000, -59.400002, 31.580000, unknown, unknown
, , , , , , , , , , -131.35, -60.06, -0.000099, -0.000000, 2.850000, 2, 27, -2.850000, -58.200001, 31.379999, unknown, unknown
, , , , , , , , , , -142.58, -43.46, -0.000099, -0.000000, -1.230000, 4, 28, -1.800000, -58.500000, 31.480000, unknown, unknown
, , , , , , , , , , -134.28, -51.76, -0.000099, -0.000000, -0.500000, -4, 27, -2.850000, -58.950001, 31.379999, unknown, unknown
, , , , , , , , , , -148.44, -51.76, -0.000100, 0.000000, -2.970000, 0, 27, -1.650000, -60.000000, 31.240000, unknown, unknown
, , , , , , , , , , -140.14, -66.89, -0.000099, -0.000000, -4.260000, 0, 27, -2.400000, -57.900002, 31.530001, unknown, unknown
, , , , , , , , , , -125.98, -42.97, -0.000098, -0.000000, 2.520000, -2, 28, -2.550000, -59.849998, 31.480000, unknown, unknown
, , , , , , , , , , -140.14, -54.69, -0.000099, -0.000000, -1.630000, 2, 28, -1.800000, -58.799999, 31.670000, unknown, unknown
, , , , , , , , , , -142.58, -44.92, -0.000100, 0.000000, -3.300000, 2, 28, -3.300000, -58.799999, 31.530001, unknown, unknown
, , , , , , , , , , -128.42, -64.45, -0.000100, -0.000000, 0.730000, -1, 26, -3.900000, -60.450001, 31.340000, unknown, unknown
, , , , , , , , , , -126.46, -43.95, -0.000100, -0.000000, -2.080000, 0, 27, -2.100000, -58.200001, 31.530001, unknown, unknown
, , , , , , , , , , -139.65, -50.29, -0.000101, -0.000000, 0.370000, -2, 28, -1.650000, -58.650002, 31.719999, unknown, unknown
, , , , , , , , , , -138.67, -51.76, -0.000099, -0.000000, 0.750000, 0, 27, -1.200000, -59.700001, 31.719999, unknown, unknown
, , , , , , , , , , -145.02, -48.83, -0.000099, 0.000000, -2.780000, 0, 28, -2.400000, -58.200001, 31.670000, unknown, unknown
, , , , , , , , , , -134.28, -50.78, -0.000099, -0.000000, 1.110000, -1, 28, -2.250000, -59.099998, 31.670000, unknown, unknown
, , , , , , , , , , -131.35, -62.01, -0.000100, 0.000000, -0.940000, 1, 28, -3.600000, -58.950001, 31.480000, unknown, unknown
, , , , , , , , , , -130.86, -40.53, -0.000100, 0.000000, -0.990000, 3, 28, -2.850000, -58.950001, 31.580000, unknown, unknown
, , , , , , , , , , -134.28, -52.25, -0.000100, -0.000000, 0.950000, -2, 27, -1.800000, -59.549999, 31.670000, unknown, unknown
, , , , , , , , , , -138.18, -56.15, -0.000099, 0.000000, -1.010000, 3, 27, -0.900000, -59.700001, 31.580000, unknown, unknown
, , , , , , , , , , -144.04, -46.39, -0.000097, -0.000000, -1.050000, 0, 27, -3.600000, -58.200001, 31.670000, unknown, unknown
, , , , , , , , , , -135.25, -50.29, -0.000099, -0.000000, 1.420000, -1, 27, -1.650000, -59.400002, 31.480000, unknown, unknown
, , , , , , , , , , -123.05, -51.76, -0.000099, -0.000000, -0.790000, 3, 27, -2.400000, -58.950001, 31.670000, unknown, unknown
, , , , , , , , , , -133.30, -47.85, -0.000100, -0.000000, 3.660000, 0, 25, -3.300000, -58.500000, 31.719999, unknown, unknown
, , , , , , , , , , -138.18, -56.15, -0.000101, 0.000000, -2.650000, 1, 26, -3.600000, -57.900002, 31.379999, unknown, unknown
, , , , , , , , , , -137.70, -51.76, -0.000099, -0.000000, -1.490000, 0, 26, -3.600000, -57.900002, 31.530001, unknown, unknown
, , , , , , , , , , -131.35, -62.01, -0.000100, -0.000000, 1.510000, -2, 27, -1.800000, -58.049999, 31.580000, unknown, unknown
, , , , , , , , , , -123.05, -51.27, -0.000099, -0.000000, -3.080000, 3, 26, -2.550000, -58.799999, 31.770000, unknown, unknown
, , , , , , , , , , -132.81, -54.69, -0.000099, -0.000000, -1.310000, 0, 27, -3.150000, -57.900002, 31.719999, unknown, unknown
, , , , , , , , , , -137.70, -54.20, -0.000098, -0.000000, 0.430000, 0, 28, -1.050000, -58.500000, 31.480000, unknown, unknown
, , , , , , , , , , -130.86, -44.43, -0.000099, 0.000000, -1.310000, 0, 27, -2.850000, -59.400002, 31.719999, unknown, unknown
, , , , , , , , , , -142.09, -61.52, -0.000099, -0.000000, 0.260000, 0, 28, -4.200000, -58.799999, 31.580000, unknown, unknown
, , , , , , , , , , -136.23, -63.96, -0.000100, -0.000000, -1.520000, 1, 27, -3.300000, -58.500000, 31.670000, unknown, unknown
, , , , , , , , , , -133.79, -52.73, -0.000100, 0.000000, -1.240000, 0, 27, -2.400000, -57.900002, 31.670000, unknown, unknown
, , , , , , , , , , -138.18, -52.25, -0.000099, -0.000000, 1.390000, -2, 26, -2.850000, -57.900002, 31.860001, unknown, unknown
, , , , , , , , , , -137.70, -49.32, -0.000099, -0.000000, 0.040000, 1, 26, -2.100000, -57.900002, 31.670000, unknown, unknown
, , , , , , , , , , -120.61, -58.11, -0.000100, -0.000000, 0.600000, 1, 26, -2.100000, -57.900002, 31.480000, unknown, unknown
, , , , , , , , , , -140.63, -57.62, -0.000099, -0.000000, -1.870000, -2, 26, -2.400000, -58.650002, 31.379999, unknown, unknown
, , , , , , , , , , -136.23, -63.48, -0.000099, 0.000000, -2.200000, 1, 27, -3.900000, -58.200001, 31.580000, unknown, unknown
, , , , , , , , , , -124.02, -52.73, -0.000099, -0.000000, -0.440000, -2, 28, -2.550000, -57.750000, 31.580000, unknown, unknown
, , , , , , , , , , -137.21, -47.85, -0.000099, 0.000000, -3.260000, 2, 28, -3.000000, -58.500000, 31.670000, unknown, unknown
, , , , , , , , , , -150.88, -53.22, -0.000099, -0.000000, 3.150000, -2, 28, -2.400000, -57.900002, 31.530001, unknown, unknown
, , , , , , , , , , -137.21, -54.20, -0.000099, -0.000000, -1.760000, -1, 28, -2.400000, -57.900002, 31.719999, unknown, unknown
, , , , , , , , , , -134.77, -46.88, -0.000099, 0.000000, -1.270000, 0, 27, -3.150000, -57.450001, 31.530001, unknown, unknown
, , , , , , , , , , -125.0, -46.88, -0.000100, -0.000000, -1.740000, 1, 26, -2.400000, -58.950001, 31.670000, unknown, unknown
, , , , , , , , , , -125.98, -57.62, -0.000099, 0.000000, -1.720000, 0, 25, -1.500000, -57.750000, 31.480000, unknown, unknown
, , , , , , , , , , -128.42, -56.64, -0.000100, -0.000000, -0.860000, -3, 27, -2.400000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -141.60, -43.46, -0.000098, -0.000000, -0.090000, 0, 27, -2.400000, -58.650002, 31.580000, unknown, unknown
, , , , , , , , , , -146.00, -48.34, -0.000099, 0.000000, -2.270000, 0, 27, -3.150000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -137.70, -46.39, -0.000099, -0.000000, 0.080000, -3, 27, -1.800000, -58.500000, 31.379999, unknown, unknown
, , , , , , , , , , -142.58, -47.85, -0.000099, 0.000000, -2.050000, -1, 27, -2.250000, -60.299999, 31.530001, unknown, unknown
, , , , , , , , , , -125.98, -59.08, -0.000100, 0.000000, -1.060000, 2, 26, -1.500000, -59.099998, 31.719999, unknown, unknown
, , , , , , , , , , -136.72, -49.32, -0.000098, -0.000000, -2.410000, -3, 27, -2.250000, -57.750000, 31.530001, unknown, unknown
, , , , , , , , , , -131.84, -60.55, -0.000101, -0.000000, -2.070000, 3, 27, -2.250000, -57.750000, 31.480000, unknown, unknown
, , , , , , , , , , -129.88, -47.36, -0.000099, -0.000000, -0.240000, 1, 26, -4.950000, -59.549999, 31.719999, unknown, unknown
, , , , , , , , , , -141.60, -48.34, -0.000099, -0.000000, -1.030000, 0, 27, -2.100000, -58.950001, 31.580000, unknown, unknown
, , , , , , , , , , -136.23, -62.01, -0.000100, -0.000000, -2.370000, 3, 27, -2.400000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -131.35, -54.20, -0.000101, -0.000000, 0.210000, -1, 27, -3.000000, -59.849998, 31.480000, unknown, unknown
, , , , , , , , , , -136.72, -49.32, -0.000098, -0.000000, -1.880000, 1, 26, -2.400000, -58.650002, 31.719999, unknown, unknown
, , , , , , , , , , -129.88, -59.57, -0.000099, -0.000000, -3.730000, 1, 26, -2.400000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -129.39, -45.41, -0.000099, -0.000000, -0.930000, -1, 27, -2.400000, -58.950001, 31.670000, unknown, unknown
, , , , , , , , , , -140.14, -55.66, -0.000098, 0.000000, -1.360000, 1, 26, -0.900000, -58.950001, 31.379999, unknown, unknown
, , , , , , , , , , -139.16, -42.48, -0.000099, 0.000000, 4.040000, 1, 26, -3.000000, -59.849998, 31.670000, unknown, unknown
, , , , , , , , , , -147.95, -38.57, -0.000098, 0.000000, -4.090000, 2, 27, -3.300000, -59.549999, 31.719999, unknown, unknown
, , , , , , , , , , -129.88, -42.48, -0.000099, -0.000000, -3.890000, 3, 27, -3.300000, -59.549999, 31.530001, unknown, unknown
, , , , , , , , , , -143.55, -36.62, -0.000098, -0.000000, 1.030000, 0, 28, -1.800000, -59.099998, 31.379999, unknown, unknown
, , , , , , , , , , -138.18, -59.57, -0.000099, 0.000000, -2.420000, 3, 28, -2.100000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -130.37, -50.29, -0.000099, -0.000000, -0.310000, 1, 27, -2.850000, -58.200001, 31.580000, unknown, unknown
, , , , , , , , , , -135.74, -55.18, -0.000100, -0.000000, -0.760000, 0, 28, -1.200000, -58.650002, 31.480000, unknown, unknown
, , , , , , , , , , -141.60, -62.50, -0.000099, -0.000000, -0.320000, 0, 28, -1.050000, -58.500000, 31.379999, unknown, unknown
, , , , , , , , , , -128.42, -49.80, -0.000100, -0.000000, 0.730000, 1, 27, -3.000000, -59.849998, 31.580000, unknown, unknown
, , , , , , , , , , -143.07, -57.62, -0.000099, -0.000000, -1.530000, 1, 28, -2.400000, -58.950001, 31.670000, unknown, unknown
, , , , , , , , , , -147.95, -39.55, -0.000099, 0.000000, -1.350000, 1, 27, -3.000000, -59.099998, 31.530001, unknown, unknown
, , , , , , , , , , -135.74, -60.55, -0.000101, -0.000000, 1.460000, 0, 27, -3.000000, -58.049999, 31.379999, unknown, unknown
, , , , , , , , , , -134.77, -48.34, -0.000099, 0.000000, -3.500000, 1, 27, -1.500000, -59.549999, 31.770000, unknown, unknown
, , , , , , , , , , -132.81, -53.71, -0.000100, -0.000000, 1.950000, -1, 27, -2.400000, -58.950001, 31.670000, unknown, unknown
, , , , , , , , , , -130.37, -51.27, -0.000099, -0.000000, -0.630000, -2, 27, -2.550000, -57.299999, 31.580000, unknown, unknown
, , , , , , , , , , -141.11, -46.88, -0.000098, -0.000000, -1.730000, 0, 27, -2.400000, -58.200001, 31.379999, unknown, unknown
, , , , , , , , , , -137.70, -48.83, -0.000099, -0.000000, -1.190000, -2, 28, -2.400000, -58.200001, 31.580000, unknown, unknown
, , , , , , , , , , -139.16, -45.90, -0.000100, -0.000000, 0.460000, 3, 26, -2.250000, -59.099998, 31.530001, unknown, unknown
, , , , , , , , , , -139.16, -55.66, -0.000100, -0.000000, 0.770000, -2, 27, -2.250000, -58.799999, 31.719999, unknown, unknown
, , , , , , , , , , -133.30, -56.15, -0.000100, -0.000000, -2.530000, 0, 27, -2.250000, -58.799999, 31.379999, unknown, unknown
, , , , , , , , , , -138.67, -47.36, -0.000099, 0.000000, -0.430000, 0, 27, -2.850000, -57.900002, 31.719999, unknown, unknown
, , , , , , , , , , -145.51, -58.59, -0.000100, -0.000000, -1.790000, -1, 26, -1.500000, -58.500000, 31.480000, unknown, unknown
, , , , , , , , , , -143.07, -45.90, -0.000098, -0.000000, -0.130000, 0, 27, -1.800000, -59.849998, 31.530001, unknown, unknown
, , , , , , , , , , -132.81, -40.04, -0.000100, 0.000000, -2.260000, 0, 28, -3.000000, -59.099998, 31.379999, unknown, unknown
, , , , , , , , , , -146.48, -57.13, -0.000099, -0.000000, 2.800000, 0, 27, -2.550000, -59.099998, 31.670000, unknown, unknown
, , , , , , , , , , -138.67, -56.15, -0.000098, -0.000000, -3.510000, 0, 26, -2.400000, -58.950001, 31.770000, unknown, unknown
, , , , , , , , , , -147.95, -37.11, -0.000099, -0.000000, 0.400000, -2, 28, -1.650000, -58.950001, 31.379999, unknown, unknown
, , , , , , , , , , -119.63, -49.32, -0.000100, -0.000000, 0.240000, -1, 27, -2.400000, -58.200001, 31.379999, unknown, unknown
, , , , , , , , , , -138.67, -46.39, -0.000100, 0.000000, -4.050000, 0, 28, -2.400000, -59.400002, 31.480000, unknown, unknown
, , , , , , , , , , -120.12, -52.25, -0.000098, -0.000000, 2.300000, -2, 28, -1.650000, -57.900002, 31.580000, unknown, unknown
, , , , , , , , , , -139.65, -49.80, -0.000099, 0.000000, -2.480000, 0, 27, -2.400000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -129.88, -47.36, -0.000099, -0.000000, -3.300000, 2, 28, -2.250000, -58.799999, 31.240000, unknown, unknown
, , , , , , , , , , -139.65, -48.34, -0.000099, -0.000000, 1.230000, -1, 28, -3.150000, -58.950001, 31.580000, unknown, unknown
, , , , , , , , , , -139.65, -47.36, -0.000098, -0.000000, -3.080000, 3, 28, -1.650000, -58.650002, 31.670000, unknown, unknown
, , , , , , , , , , -148.44, -39.55, -0.000099, -0.000000, 1.690000, -2, 27, -2.100000, -58.650002, 31.480000, unknown, unknown
, , , , , , , , , , -122.56, -45.41, -0.000099, -0.000000, -0.450000, 0, 28, -1.500000, -59.549999, 32.060001, unknown, unknown
, , , , , , , , , , -139.16, -54.69, -0.000099, -0.000000, -4.540000, 4, 28, -2.400000, -57.900002, 31.580000, unknown, unknown
, , , , , , , , , , -141.11, -54.20, -0.000100, -0.000000, 2.530000, 0, 27, -3.000000, -58.799999, 31.670000, unknown, unknown
, , , , , , , , , , -142.58, -52.73, -0.000100, 0.000000, -2.090000, 2, 28, -2.400000, -58.950001, 31.719999, unknown, unknown
, , , , , , , , , , -131.35, -46.88, -0.000100, -0.000000, -0.520000, 0, 26, -4.650000, -57.450001, 31.530001, unknown, unknown
, , , , , , , , , , -141.60, -47.36, -0.000100, -0.000000, 0.440000, 0, 27, -2.550000, -58.500000, 31.530001, unknown, unknown
, , , , , , , , , , -134.28, -50.29, -0.000099, 0.000000, -3.330000, 2, 28, -3.300000, -59.099998, 31.530001, unknown, unknown
, , , , , , , , , , -136.23, -49.32, -0.000099, -0.000000, 0.890000, 0, 28, -1.800000, -58.049999, 31.719999, unknown, unknown
, , , , , , , , , , -137.70, -43.95, -0.000100, -0.000000, -1.180000, 1, 27, -2.550000, -58.500000, 31.530001, unknown, unknown
, , , , , , , , , , -118.16, -43.46, -0.000100, -0.000000, -1.540000, 0, 27, -2.400000, -58.200001, 31.719999, unknown, unknown
, , , , , , , , , , -149.41, -36.13, -0.000099, 0.000000, 2.270000, 0, 27, -1.800000, -59.549999, 31.670000, unknown, unknown
, , , , , , , , , , -139.16, -55.66, -0.000099, 0.000000, 0.370000, 2, 27, -2.400000, -58.650002, 31.580000, unknown, unknown
, , , , , , , , , , -144.04, -48.83, -0.000099, -0.000000, -0.200000, 0, 27, -3.300000, -58.799999, 31.670000, unknown, unknown
, , , , , , , , , , -142.58, -49.32, -0.000101, -0.000000, 3.520000, -1, 27, -2.100000, -57.450001, 31.530001, unknown, unknown
, , , , , , , , , , -142.09, -35.64, -0.000100, 0.000000, 1.180000, 0, 27, -2.400000, -57.150002, 31.719999, unknown, unknown
