aX, aY, aZ, gX, gY, gZ, mX, mY, mZ, imu_degC, gps_Date,                             gps_time, gps_Lat, gps_Long, gps_Alt, gps_SIV, gps_FixType,                             gps_GroundSpeed, gps_Heading, gps_pDOP, category, LOI
, , , , , , , , , , 61.538, , 0.000000, 0.000000, 61.537998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.111, , 0.000000, 0.000000, 61.111000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.818, , 0.000000, 0.000000, 61.818001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.404, , 0.000000, 0.000000, 61.403999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.017, , 0.000000, 0.000000, 61.016998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.667, , 0.000000, 0.000000, 61.667000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.290, , 0.000000, 0.000000, 61.290001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.938, , 0.000000, 0.000000, 60.938000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.538, , 0.000000, 0.000000, 61.537998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.194, , 0.000000, 0.000000, 61.194000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.870, , 0.000000, 0.000000, 60.869999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.429, , 0.000000, 0.000000, 61.429001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.111, , 0.000000, 0.000000, 61.111000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.811, , 0.000000, 0.000000, 60.811001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.333, , 0.000000, 0.000000, 61.333000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.039, , 0.000000, 0.000000, 61.039001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.759, , 0.000000, 0.000000, 60.758999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.250, , 0.000000, 0.000000, 61.250000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.976, , 0.000000, 0.000000, 60.976002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
