2.440000,-0.980000,1016.600000,-1.080000,-0.520000,0.030000,-0.140927,-0.104944
2.440000,-0.980000,1016.600000,-1.080000,-0.520000,0.030000,-0.166976,-0.100798
-1.460000,5.860000,1010.250000,-1.400000,-0.500000,0.080000,0.148845,-0.151440
1.950000,0.490000,1013.670000,-1.150000,-0.950000,-0.090000,-0.069982,-0.114695
1.950000,0.490000,1013.670000,-1.150000,-0.950000,-0.090000,-0.091871,-0.111053
1.460000,3.420000,1018.070000,-1.470000,-0.630000,-0.080000,0.023751,-0.143829
-1.950000,-0.980000,1014.650000,-0.630000,-0.700000,-0.380000,-0.107531,-0.084790
-0.490000,-6.350000,1012.700000,-1.200000,-0.500000,-0.170000,-0.448832,-0.125690
-2.930000,-4.390000,1016.110000,-1.090000,-0.570000,0.190000,-0.371921,-0.131932
-1.460000,-1.460000,1016.600000,-0.900000,-0.560000,-0.020000,-0.197236,-0.106835
-6.350000,0.980000,1007.810000,-0.930000,-0.520000,0.140000,-0.058398,-0.132851
-4.880000,-8.790000,1015.140000,-0.910000,-0.650000,0.050000,-0.539481,-0.125853
-1.460000,-4.390000,1016.600000,-0.820000,-0.730000,-0.180000,-0.355015,-0.098735
4.880000,-5.860000,1014.160000,-0.440000,-0.690000,-0.340000,-0.375574,-0.026430
4.880000,-5.860000,1014.160000,-0.440000,-0.690000,-0.340000,-0.377671,-0.019212
4.390000,1.460000,1021.970000,-0.440000,-0.500000,-0.100000,-0.006080,-0.020917
2.440000,-3.420000,1015.140000,-0.980000,-0.640000,-0.020000,-0.268014,-0.082853
-2.930000,5.370000,1013.180000,-1.210000,-0.180000,0.130000,0.131066,-0.139194
-8.300000,-0.490000,1010.740000,-1.130000,0.140000,-0.080000,-0.119805,-0.165471
-1.950000,2.930000,1013.180000,-1.130000,0.120000,-0.500000,0.029438,-0.134821
-0.980000,3.420000,1013.180000,-0.870000,-1.080000,0.120000,0.093979,-0.101730
1.460000,0.000000,1012.700000,-0.500000,-0.840000,-0.030000,-0.038348,-0.050241
2.440000,-4.880000,1014.650000,-0.880000,-1.020000,-0.160000,-0.335998,-0.076245
0.490000,0.980000,1016.600000,-0.650000,-0.760000,0.010000,-0.045944,-0.067118
-5.370000,-1.460000,1018.070000,-0.710000,-0.480000,-0.050000,-0.146384,-0.102765
-5.370000,-1.460000,1018.070000,-0.710000,-0.480000,-0.050000,-0.156425,-0.106337
-3.420000,-10.740000,1014.650000,-0.780000,-0.790000,0.150000,-0.636243,-0.103073
0.000000,-1.950000,1015.630000,-1.210000,-0.340000,-0.080000,-0.278227,-0.125944
-8.790000,-9.770000,1013.670000,-0.960000,-0.550000,-0.380000,-0.616671,-0.150681
0.000000,1.460000,1011.230000,-0.830000,-0.560000,0.120000,-0.066478,-0.094208
4.880000,-11.230000,1013.180000,-0.850000,-0.650000,-0.080000,-0.659635,-0.064943
-3.420000,-4.390000,1010.740000,-0.500000,-0.760000,0.010000,-0.337799,-0.072218
-5.860000,-0.490000,1013.670000,-0.820000,-0.720000,0.170000,-0.137053,-0.116256
0.490000,-10.740000,1019.040000,-1.060000,-0.810000,-0.110000,-0.658647,-0.110307
1.950000,-1.950000,1011.230000,-0.730000,-0.520000,-0.180000,-0.235038,-0.070686
-3.420000,-6.350000,1010.740000,-0.630000,-0.760000,-0.030000,-0.407794,-0.085233
-3.420000,-6.350000,1010.740000,-0.630000,-0.760000,-0.030000,-0.425069,-0.086696
-0.490000,0.490000,1011.720000,-0.880000,-0.760000,0.010000,-0.101565,-0.095280
-12.210000,1.950000,1013.670000,-0.700000,-0.540000,-0.160000,0.022265,-0.140622
-9.280000,-0.490000,1010.740000,-0.790000,-0.980000,0.180000,-0.098275,-0.138321
-1.950000,-0.980000,1006.840000,-0.750000,-0.940000,0.010000,-0.131675,-0.095713
0.980000,2.440000,1012.210000,-0.760000,-0.730000,-0.240000,0.038655,-0.077052
0.490000,-1.950000,1014.650000,-1.360000,-0.340000,0.010000,-0.225173,-0.135013
-5.370000,0.980000,1018.550000,-0.870000,-0.720000,-0.500000,-0.055854,-0.125018
-0.980000,-0.980000,1012.700000,-0.790000,-0.690000,0.240000,-0.131009,-0.093081
-7.320000,-7.320000,1011.720000,-1.070000,-0.810000,0.120000,-0.488583,-0.149967
-7.320000,-7.320000,1011.720000,-1.070000,-0.810000,0.120000,-0.524353,-0.155581
-16.600000,-1.460000,1011.720000,-0.830000,-0.630000,-0.040000,-0.206146,-0.182159
0.000000,-5.370000,1019.040000,-0.710000,-0.680000,0.130000,-0.360334,-0.085978
0.000000,5.370000,1012.210000,-0.980000,-0.940000,-0.050000,0.144086,-0.102219
-3.420000,-3.910000,1005.860000,-0.530000,-0.850000,-0.140000,-0.236734,-0.078791
-3.420000,-1.460000,1007.320000,-0.870000,-0.980000,-0.120000,-0.181523,-0.109000
0.490000,-10.250000,1014.160000,-0.990000,-0.620000,-0.100000,-0.634103,-0.102901
-9.770000,-0.490000,1007.810000,-1.050000,-0.720000,0.280000,-0.188822,-0.161649
-7.320000,-3.910000,1011.230000,-0.490000,-0.790000,0.090000,-0.265189,-0.101430
1.460000,-10.250000,1007.810000,-0.530000,-1.110000,0.150000,-0.601867,-0.053015
-3.420000,-4.880000,1013.180000,-0.270000,-0.660000,0.130000,-0.334478,-0.048942
-3.420000,-4.880000,1013.180000,-0.270000,-0.660000,0.130000,-0.307738,-0.048594
3.420000,-7.320000,1016.600000,-0.690000,-0.750000,-0.080000,-0.468148,-0.052810
-2.440000,-0.490000,1013.670000,-0.910000,-0.440000,-0.150000,-0.158649,-0.105135
-8.790000,-5.370000,1016.110000,-0.410000,-0.840000,0.020000,-0.327681,-0.095892
-3.910000,-9.770000,1006.840000,-0.530000,-0.700000,0.360000,-0.584060,-0.080572
-1.460000,2.440000,1014.650000,-0.790000,-0.690000,0.090000,-0.009799,-0.091092
4.880000,-1.950000,1019.040000,-0.730000,-1.150000,0.020000,-0.169426,-0.053161
-5.370000,-3.420000,1010.250000,-0.980000,-1.170000,0.010000,-0.285192,-0.127148
0.490000,-0.980000,1014.160000,-0.950000,-0.870000,0.180000,-0.169141,-0.100779
-0.980000,-0.490000,1019.530000,-0.700000,-1.000000,0.120000,-0.108583,-0.082050
7.320000,2.930000,1014.160000,-0.850000,-1.080000,3.950000,0.056478,-0.050171
7.320000,2.930000,1014.160000,-0.850000,-1.080000,3.950000,0.073195,-0.048069
16.110000,-15.630000,998.050000,-0.680000,-1.140000,7.340000,-0.866108,0.014081
-51.270000,3.910000,997.070000,-1.640000,-1.250000,13.870000,-0.040593,-0.404825
12.700000,14.160000,1066.890000,-16.000000,-1.090000,13.060000,-0.856214,-1.500859
-2.440000,-4.880000,1077.150000,-51.740000,0.500000,6.460000,-5.276829,-5.094488
-83.010000,-21.970000,1071.780000,-44.980000,57.440000,15.170000,-5.964457,-5.090390
-111.330000,-101.070000,1386.230000,-42.070000,28.340000,1.210000,-8.354425,-5.078643
-117.680000,-27.830000,1369.630000,-74.550000,44.080000,6.880000,-9.006826,-8.075644
-49.320000,-20.020000,1293.950000,-95.860000,40.980000,12.280000,-10.931214,-9.925606
30.760000,-40.530000,1182.620000,-94.240000,29.910000,15.920000,-12.027197,-9.379700
-10.740000,-60.550000,1077.640000,-102.790000,12.020000,14.980000,-14.106846,-10.297995
-10.740000,-60.550000,1077.640000,-102.790000,12.020000,14.980000,-14.324457,-10.258794
-89.360000,-195.310000,1122.070000,-96.870000,-33.400000,-11.400000,-19.526902,-10.729140
-23.440000,-187.010000,1157.230000,-102.110000,-28.760000,-10.000000,-19.973767,-10.706767
1.460000,-172.850000,999.510000,-108.430000,-24.440000,-15.560000,-21.074166,-11.303514
-92.290000,-193.360000,989.750000,-115.050000,-24.080000,-18.270000,-22.888728,-12.496307
-51.270000,-257.320000,952.150000,-111.370000,-16.510000,-8.660000,-26.509663,-11.640349
-109.860000,-279.300000,913.570000,-101.460000,-7.150000,-2.240000,-27.671457,-10.509239
-102.050000,-324.220000,927.730000,-93.150000,-3.910000,1.850000,-29.070212,-9.385260
57.620000,-378.420000,1054.690000,-98.560000,-1.480000,-4.200000,-30.046310,-9.058489
-55.180000,-329.100000,856.930000,-100.770000,2.160000,-10.790000,-31.387616,-10.043669
-57.620000,-489.260000,955.080000,-99.610000,1.500000,-17.600000,-36.809248,-10.304774
-57.620000,-489.260000,955.080000,-99.610000,1.500000,-17.600000,-37.358460,-9.958516
14.650000,-453.130000,977.050000,-100.100000,-9.390000,-31.530000,-35.374954,-10.345845
75.200000,-381.350000,817.870000,-97.340000,-15.970000,-29.300000,-35.088317,-9.840046
-40.040000,-461.430000,792.480000,-92.870000,-16.530000,-17.130000,-39.506643,-9.393690
7.810000,-479.980000,844.240000,-80.200000,-13.650000,-8.440000,-38.315524,-7.322146
87.890000,-528.810000,805.660000,-72.130000,-4.720000,1.380000,-40.736229,-5.594642
24.900000,-522.950000,667.970000,-61.020000,1.690000,6.870000,-44.208459,-4.417604
62.500000,-601.560000,766.600000,-50.530000,15.400000,12.760000,-43.561870,-2.724163
32.230000,-491.210000,628.420000,-44.400000,35.590000,10.890000,-42.750331,-2.460288
41.990000,-604.000000,778.810000,-38.790000,34.450000,16.580000,-41.966515,-1.672072
45.410000,-529.790000,729.980000,-51.210000,37.690000,30.860000,-41.471114,-1.596040
45.410000,-529.790000,729.980000,-51.210000,37.690000,30.860000,-41.422976,-1.635569
-59.570000,-573.240000,739.260000,-55.110000,30.440000,36.860000,-43.455000,-2.096624
14.160000,-513.180000,704.100000,-53.220000,24.010000,29.020000,-41.938247,-1.920706
-85.940000,-554.690000,713.380000,-48.050000,12.820000,15.920000,-42.890770,-3.043017
-95.210000,-609.860000,701.660000,-33.920000,2.210000,5.620000,-44.457026,-2.814126
-131.350000,-575.680000,657.710000,-25.850000,-4.870000,1.890000,-44.031087,-2.608676
-112.300000,-651.860000,759.770000,-21.150000,-11.810000,0.020000,-43.043042,-2.302932
-67.870000,-618.160000,702.150000,-20.760000,-12.890000,-2.020000,-43.558016,-2.168371
-116.210000,-662.110000,763.670000,-17.910000,-20.160000,-6.560000,-42.951018,-2.499545
-50.290000,-687.500000,812.010000,-19.700000,-12.980000,-5.280000,-42.443682,-2.235447
-54.200000,-629.390000,643.070000,-13.790000,-7.920000,0.570000,-45.548739,-1.444064
-48.830000,-656.250000,664.550000,-9.330000,-5.270000,-0.630000,-45.650244,-1.068402
-48.830000,-656.250000,664.550000,-9.330000,-5.270000,-0.630000,-45.658330,-1.029784
-4.390000,-638.180000,583.980000,-2.840000,-5.190000,-1.960000,-47.648130,-0.449536
-28.810000,-626.460000,576.660000,6.100000,-6.950000,-3.870000,-46.838991,-0.076858
-83.500000,-784.180000,941.890000,4.130000,-13.630000,-8.770000,-40.109608,-0.787612
-9.770000,-668.460000,804.690000,-5.800000,-5.890000,-5.460000,-40.327427,-0.889716
-75.680000,-627.440000,644.040000,-1.660000,-4.160000,-0.440000,-44.041778,-0.635069
-246.580000,-1015.140000,638.670000,1.420000,-26.570000,-13.690000,-56.345824,-2.171469
76.660000,-560.060000,448.240000,8.060000,-3.990000,-6.580000,-51.082460,0.090012
-197.750000,-615.720000,454.590000,26.720000,2.750000,7.340000,-50.785662,1.118111
-80.570000,-620.610000,849.120000,37.000000,13.250000,19.760000,-34.103581,3.384939
-148.440000,-728.030000,985.350000,30.870000,19.300000,24.920000,-33.236461,3.333279
-148.440000,-728.030000,985.350000,30.870000,19.300000,24.920000,-33.148086,3.322860
524.900000,-383.790000,966.310000,9.210000,-5.630000,27.440000,-21.796080,5.263038
-573.240000,-551.760000,250.490000,10.370000,68.320000,131.320000,-59.394360,3.083924
59.080000,-486.820000,739.750000,58.600000,40.600000,66.290000,-30.377669,8.918221
-232.420000,-635.250000,711.910000,49.150000,47.470000,76.410000,-35.303485,7.408146
-230.960000,-775.390000,971.680000,39.920000,20.380000,46.700000,-34.139006,5.214445
-168.950000,-663.090000,969.730000,20.630000,-6.310000,13.370000,-32.259580,1.980186
-181.640000,-623.540000,807.620000,37.320000,-20.470000,2.560000,-33.539404,2.387679
-134.280000,-524.410000,716.800000,57.110000,-30.340000,10.050000,-30.386472,4.609605
-133.790000,-532.230000,643.550000,74.930000,-39.980000,4.290000,-31.348956,6.138488
-145.020000,-468.750000,692.380000,92.730000,-51.920000,-2.920000,-24.731530,7.270564
-145.020000,-468.750000,692.380000,92.730000,-51.920000,-2.920000,-24.089254,7.892264
-64.940000,-541.020000,986.330000,98.630000,-44.480000,7.110000,-18.547570,9.324678
0.490000,-597.170000,1062.500000,84.720000,-43.560000,0.750000,-19.952956,8.629023
-78.130000,-480.470000,807.130000,70.730000,-56.420000,-15.120000,-22.869650,6.309345
-17.090000,-299.320000,505.370000,84.260000,-60.870000,-21.940000,-21.791303,7.142283
-58.110000,-369.140000,510.250000,118.290000,-51.650000,-21.430000,-23.202682,10.139836
-174.800000,-221.190000,773.440000,146.750000,-43.680000,-10.650000,-2.549557,12.576745
-2.440000,-313.480000,1380.370000,137.160000,-36.380000,-7.900000,1.189502,14.297563
14.160000,-363.280000,1273.930000,147.310000,-43.080000,-6.890000,-0.333711,15.583427
7.810000,-268.070000,1114.750000,140.470000,-52.320000,-14.760000,0.821642,15.006317
70.800000,-68.360000,825.680000,127.590000,-28.750000,4.630000,8.113599,14.050649
70.800000,-68.360000,825.680000,127.590000,-28.750000,4.630000,8.747497,13.778446
-49.800000,-136.720000,906.250000,124.000000,-28.240000,6.150000,5.033808,12.731448
52.730000,-60.060000,973.140000,135.820000,-32.390000,-5.450000,10.116152,14.517376
-68.850000,-84.960000,1111.820000,145.730000,-38.650000,-15.820000,10.441849,15.056415
28.320000,-109.380000,1429.690000,126.120000,-46.010000,-30.860000,8.156297,14.034057
37.110000,-88.870000,1411.130000,105.810000,-52.970000,-29.470000,6.800687,12.000756
125.980000,31.250000,1153.810000,98.510000,-57.990000,-24.880000,10.844540,11.485764
99.120000,30.270000,910.160000,96.920000,-50.450000,-19.330000,11.503610,11.108064
167.480000,153.810000,778.320000,99.160000,-61.630000,-21.280000,20.065298,11.676809
116.210000,149.410000,829.100000,108.220000,-66.710000,-30.150000,20.530492,12.474938
116.210000,149.410000,829.100000,108.220000,-66.710000,-30.150000,20.496888,12.547588
75.200000,125.490000,1084.470000,121.130000,-69.140000,-35.950000,18.332072,13.688537
162.110000,69.340000,1365.230000,115.870000,-61.110000,-41.430000,14.156295,13.970239
106.930000,148.930000,1212.890000,99.060000,-45.600000,-40.300000,15.986973,12.073759
175.780000,276.370000,987.790000,77.200000,-15.600000,-31.050000,22.349320,10.036183
169.920000,316.410000,812.010000,61.210000,15.180000,-12.660000,27.150150,7.763905
120.120000,295.900000,737.790000,66.080000,22.760000,-2.560000,28.809784,7.135824
127.440000,244.630000,1050.290000,72.730000,14.140000,-6.980000,21.641446,7.791986
148.440000,298.830000,1162.600000,56.140000,15.370000,-16.470000,20.379823,7.123705
164.060000,294.920000,1066.890000,52.250000,16.600000,-24.810000,20.733681,7.077967
161.620000,347.170000,922.850000,60.910000,29.920000,-20.810000,26.349045,7.701815
125.490000,386.230000,819.820000,57.820000,39.250000,-16.490000,30.905686,7.077690
125.490000,386.230000,819.820000,57.820000,39.250000,-16.490000,31.398457,6.914997
76.660000,347.660000,889.160000,58.780000,51.190000,-12.300000,28.170181,6.498841
60.550000,370.610000,992.190000,50.950000,49.500000,-9.390000,26.290046,5.681585
93.260000,363.770000,1029.300000,39.410000,54.460000,-6.120000,24.096271,4.692244
57.620000,388.670000,995.120000,32.610000,48.600000,-13.750000,24.791742,4.151380
46.880000,429.200000,797.850000,41.200000,52.020000,-14.960000,31.933820,4.832961
42.970000,405.760000,887.700000,43.590000,46.390000,-13.930000,29.578356,4.946223
19.530000,419.920000,890.140000,42.510000,26.590000,-15.700000,29.754639,4.868410
33.200000,414.550000,1008.790000,38.050000,17.460000,-17.450000,26.672443,4.643415
41.990000,453.610000,943.360000,34.240000,19.790000,-16.110000,29.018526,4.297895
18.550000,464.840000,840.820000,39.440000,6.930000,-7.370000,32.701638,4.162887
18.550000,464.840000,840.820000,39.440000,6.930000,-7.370000,33.074990,4.064149
-6.350000,472.660000,963.380000,36.080000,2.900000,-4.600000,30.270191,3.500606
-12.700000,477.540000,954.590000,30.100000,3.380000,-4.560000,29.819877,2.985791
-35.160000,453.130000,896.970000,24.560000,8.180000,-9.200000,29.442013,2.585684
0.490000,478.030000,832.520000,26.670000,0.600000,-11.000000,32.342736,2.995741
2.930000,498.540000,832.030000,30.500000,-0.440000,-12.660000,33.943099,3.422926
-45.900000,530.270000,837.400000,32.270000,0.690000,-15.080000,35.530759,3.461923
-31.740000,505.370000,905.760000,31.930000,-6.090000,-12.120000,32.781859,3.333823
-27.830000,538.570000,900.880000,25.430000,-7.410000,-10.080000,33.436388,2.750253
-31.740000,518.070000,846.680000,21.090000,1.230000,-8.140000,33.659735,2.217404
-17.580000,538.570000,802.250000,23.310000,7.970000,-10.960000,36.077198,2.562491
-17.580000,538.570000,802.250000,23.310000,7.970000,-10.960000,36.318537,2.579578
11.230000,546.390000,856.450000,4.390000,-6.210000,-9.630000,33.299792,1.199384
26.860000,532.710000,841.310000,13.620000,1.310000,-9.520000,33.738492,1.847532
2.440000,576.170000,802.730000,24.240000,-4.500000,-5.020000,37.787035,2.389233
-33.200000,524.410000,834.470000,23.650000,-8.470000,-5.570000,34.945849,2.175581
-23.440000,544.920000,824.220000,17.820000,-3.570000,-5.950000,35.309676,1.814942
-29.790000,537.600000,839.360000,9.240000,-3.050000,-5.230000,33.785241,1.033668
-10.740000,548.340000,847.660000,4.190000,-6.850000,-4.420000,33.389280,0.614163
-11.230000,541.500000,849.610000,3.510000,-4.040000,-4.480000,32.943189,0.517653
-18.070000,557.620000,830.570000,0.860000,-2.530000,-3.260000,33.876983,0.194905
-22.460000,564.940000,838.380000,2.890000,-3.240000,-3.850000,34.254142,0.335426
-22.460000,564.940000,838.380000,2.890000,-3.240000,-3.850000,34.290685,0.350466
-15.630000,554.200000,839.360000,2.890000,-3.820000,-4.550000,33.808731,0.425632
-36.130000,572.750000,830.570000,5.390000,-2.130000,-1.270000,35.040502,0.347809
-43.460000,548.830000,843.750000,7.040000,-0.580000,0.400000,33.929815,0.334891
-33.200000,576.660000,820.800000,9.530000,0.270000,0.030000,35.900500,0.612606
-9.280000,571.290000,846.680000,7.340000,-2.660000,-2.440000,34.911208,0.716999
-59.570000,557.130000,850.100000,8.580000,-2.670000,-3.950000,34.235681,0.646310
-47.850000,573.240000,852.050000,6.290000,-6.000000,-7.610000,34.567961,0.718414
-29.300000,551.760000,836.430000,2.670000,-7.530000,-9.930000,33.782284,0.665605
-12.210000,590.820000,840.330000,1.210000,-6.590000,-6.830000,35.098748,0.460948
48.830000,576.170000,826.660000,0.370000,-0.850000,0.400000,34.949350,0.309862
48.830000,576.170000,826.660000,0.370000,-0.850000,0.400000,34.934453,0.294888
-24.900000,572.270000,828.130000,-0.070000,-0.630000,-0.380000,34.683628,-0.086174
-21.480000,576.170000,820.800000,-1.620000,-0.610000,0.470000,34.890288,-0.274366
-21.970000,579.590000,826.170000,-2.750000,-0.650000,0.220000,34.788503,-0.370465
-15.630000,576.170000,823.240000,-3.680000,0.780000,1.980000,34.630789,-0.515784
-25.880000,572.750000,833.500000,-3.080000,0.440000,2.280000,34.228700,-0.553460
-60.550000,555.660000,838.380000,-2.190000,28.110000,-2.950000,33.398700,-0.388348
-74.710000,583.980000,1069.340000,-22.970000,33.180000,-7.180000,26.926859,-1.886258
-62.500000,577.150000,1046.390000,-45.640000,28.690000,-3.820000,24.308539,-4.238875
2.930000,582.520000,1046.880000,-65.060000,33.490000,-1.990000,22.329799,-5.993398
4.390000,586.910000,991.700000,-89.090000,21.270000,9.010000,21.130286,-8.774020
4.390000,586.910000,991.700000,-89.090000,21.270000,9.010000,20.938076,-9.101237
-16.110000,536.130000,975.590000,-105.990000,0.110000,14.310000,17.691253,-10.937642
-12.700000,473.630000,938.480000,-127.630000,-14.410000,21.050000,13.404216,-13.384380
95.210000,782.710000,1062.500000,-163.180000,-40.710000,7.790000,18.555046,-16.170196
-53.220000,417.480000,763.180000,-113.140000,-37.110000,21.630000,16.634332,-12.798065
-56.640000,366.700000,923.340000,-119.850000,-48.080000,21.220000,9.578907,-13.125072
3.420000,395.510000,1025.880000,-121.210000,-26.220000,14.920000,8.136130,-12.946221
6.840000,285.160000,920.900000,-183.660000,-21.610000,22.310000,-1.651400,-18.923792
-103.520000,224.120000,831.540000,-171.820000,10.600000,6.210000,-3.185020,-18.822287
-22.460000,238.280000,880.370000,-137.690000,-7.460000,-3.400000,0.265830,-15.147927
41.020000,182.130000,971.680000,-113.570000,-24.930000,-4.920000,-1.130133,-12.143065
41.020000,182.130000,971.680000,-113.570000,-24.930000,-4.920000,-1.308917,-11.852029
80.080000,140.140000,1022.950000,-113.470000,-19.500000,4.100000,-4.034450,-11.589028
22.950000,92.770000,1062.500000,-136.890000,0.190000,0.460000,-8.992314,-14.076186
21.480000,88.380000,936.040000,-140.400000,-17.590000,-8.470000,-9.316518,-14.665036
31.740000,105.960000,1007.320000,-126.710000,-44.670000,-17.080000,-7.385271,-13.505263
36.130000,58.110000,973.630000,-117.690000,-29.900000,-0.350000,-8.982825,-12.311431
-0.980000,-74.220000,956.540000,-99.570000,-5.390000,2.490000,-14.471454,-10.591929
-5.860000,-37.110000,1007.810000,-87.400000,-6.310000,-12.350000,-11.507699,-9.467028
10.740000,-53.220000,1025.880000,-73.950000,-41.380000,-28.050000,-10.581140,-8.345020
50.290000,-94.730000,971.680000,-68.980000,-65.270000,-31.340000,-12.396238,-7.595257
50.290000,-94.730000,971.680000,-68.980000,-65.270000,-31.340000,-12.630018,-7.571627
87.400000,-125.000000,978.030000,-62.740000,-68.840000,-27.600000,-13.662390,-6.720596
97.660000,-166.990000,946.290000,-56.730000,-80.020000,-20.560000,-15.783531,-5.886750
131.350000,-220.210000,963.870000,-57.060000,-71.530000,-25.100000,-18.569565,-5.793726
117.680000,-238.280000,994.140000,-70.210000,-13.270000,-38.050000,-20.390716,-7.473668
148.440000,-138.180000,964.840000,-86.000000,2.640000,-34.490000,-17.174901,-8.812909
126.460000,-169.430000,973.630000,-82.050000,1.470000,-22.700000,-18.115161,-8.343013
171.390000,-237.300000,939.940000,-76.920000,3.970000,-20.530000,-21.625745,-7.524571
186.520000,-284.180000,986.330000,-71.980000,31.530000,-17.310000,-23.160293,-6.771354
141.600000,-287.110000,958.500000,-62.660000,10.290000,-19.620000,-23.065159,-6.171456
166.990000,-304.200000,1002.440000,-61.920000,-9.390000,-31.310000,-23.161202,-6.351112
109.860000,-314.450000,943.360000,-65.850000,-26.330000,-35.900000,-24.963979,-7.187723
109.860000,-314.450000,943.360000,-65.850000,-26.330000,-35.900000,-25.126871,-7.289244
168.460000,-341.310000,998.540000,-71.530000,-30.920000,-35.690000,-26.102110,-7.475110
143.070000,-316.890000,874.510000,-76.800000,-39.020000,-29.200000,-27.767184,-7.808766
185.550000,-331.540000,892.580000,-63.020000,-15.440000,-15.430000,-27.059315,-5.817434
250.980000,-368.650000,852.050000,-58.850000,13.010000,-3.920000,-29.302177,-4.437631
198.240000,-393.550000,896.970000,-60.780000,26.350000,-1.150000,-29.963529,-4.517559
144.530000,-382.810000,890.140000,-58.900000,22.390000,1.000000,-29.497718,-4.517992
179.690000,-412.600000,894.040000,-53.440000,21.130000,4.830000,-30.314063,-3.722486
207.030000,-399.410000,937.990000,-51.270000,14.870000,5.930000,-28.682111,-3.225272
179.200000,-415.040000,890.630000,-46.570000,17.740000,15.600000,-29.842326,-2.567702
165.040000,-442.870000,901.860000,-39.650000,21.710000,19.710000,-30.348395,-1.737570
165.040000,-442.870000,901.860000,-39.650000,21.710000,19.710000,-30.389540,-1.623422
158.200000,-448.730000,836.430000,-38.250000,28.090000,21.880000,-32.108973,-1.425302
8.790000,-485.840000,821.780000,-36.300000,21.260000,10.710000,-34.218947,-2.489886
115.720000,-508.790000,855.960000,-35.400000,13.780000,2.040000,-34.446439,-2.327023
122.070000,-520.510000,870.610000,-39.690000,27.420000,10.720000,-35.009894,-2.138391
123.540000,-487.300000,858.400000,-41.370000,35.690000,21.000000,-34.078428,-1.650738
119.140000,-520.020000,869.140000,-41.520000,40.080000,27.690000,-35.192060,-1.342375
65.430000,-542.970000,896.970000,-44.730000,40.930000,36.480000,-35.888563,-1.274979
18.070000,-549.320000,861.330000,-44.830000,21.850000,27.520000,-37.180506,-1.961851
71.290000,-570.310000,876.950000,-44.030000,-6.210000,9.350000,-37.708336,-2.632967
137.700000,-583.980000,912.110000,-58.190000,-13.630000,5.310000,-38.764611,-3.626774
137.700000,-583.980000,912.110000,-58.190000,-13.630000,5.310000,-38.891881,-3.655465
65.920000,-591.800000,810.060000,-55.600000,-15.160000,4.490000,-41.830449,-3.883819
18.070000,-579.590000,736.330000,-41.770000,-0.210000,4.930000,-42.601101,-2.952869
-11.720000,-601.560000,763.180000,-24.490000,7.540000,0.260000,-41.013827,-2.062328
26.370000,-594.730000,785.160000,-18.800000,4.890000,-5.320000,-39.317310,-1.756025
109.860000,-604.490000,831.050000,-15.900000,-2.010000,-7.440000,-37.881841,-1.222960
