106.450000,-760.740000,637.210000,-7.080000,0.880000,-0.130000-181.899247,11.260691
83.980000,-739.750000,625.490000,-3.440000,2.530000,1.210000-171.840245,13.106208
99.610000,-761.720000,638.180000,0.250000,0.650000,2.500000-159.961696,11.949359
100.590000,-771.480000,648.930000,1.920000,0.400000,2.570000-147.774627,10.023455
118.160000,-788.570000,652.830000,7.520000,-1.920000,3.150000-131.822545,5.073473
111.820000,-771.970000,650.390000,13.150000,-5.070000,2.530000-112.168622,-1.273463
111.820000,-771.970000,650.390000,13.150000,-5.070000,2.530000-94.711566,-3.320641
83.010000,-754.390000,646.480000,19.370000,-2.940000,3.270000-73.667135,-1.492361
93.750000,-753.910000,631.840000,27.020000,0.480000,5.470000-48.106107,9.768325
104.490000,-749.510000,640.630000,36.030000,3.780000,8.580000-16.845263,35.029432
101.070000,-765.630000,628.420000,44.720000,4.910000,9.63000022.906156,70.773451
65.430000,-681.150000,571.290000,57.340000,6.150000,17.390000110.184736,103.322120
104.490000,-724.610000,664.060000,70.000000,5.500000,13.740000152.993288,61.256934
67.870000,-715.330000,666.500000,80.440000,5.310000,12.750000188.146370,-11.377120
36.620000,-682.620000,677.730000,91.270000,6.150000,8.890000244.928503,-86.823793
42.480000,-656.740000,703.610000,103.900000,0.760000,-2.500000299.682734,-118.079080
63.480000,-575.200000,739.260000,118.970000,-1.220000,-5.610000365.430348,-60.027449
63.960000,-574.220000,749.020000,134.330000,1.210000,-2.450000444.065478,61.182199
63.960000,-574.220000,749.020000,134.330000,1.210000,-2.450000512.836937,69.583830
59.080000,-536.130000,763.180000,150.110000,3.060000,-0.730000591.808227,-51.576505
120.120000,-548.830000,805.180000,163.380000,3.760000,-7.150000667.995885,-138.562682
48.830000,-425.290000,878.910000,173.520000,-4.330000,-2.130000749.375886,-35.008969
86.910000,-413.090000,962.890000,173.690000,-3.450000,-13.050000829.280236,104.558451
73.240000,-345.700000,959.470000,164.440000,-2.020000,-11.600000879.603684,57.891719
68.360000,-292.480000,951.660000,152.670000,0.940000,-4.780000927.727922,-69.033123
70.310000,-278.810000,943.850000,137.240000,3.430000,-3.570000947.681986,-168.356887
75.680000,-244.140000,969.240000,128.050000,3.090000,-9.180000962.270243,-232.045479
90.330000,-205.570000,1020.510000,114.930000,7.760000,-8.280000966.896475,-261.767170
90.330000,-205.570000,1020.510000,114.930000,7.760000,-8.280000990.048004,-281.598406
86.430000,-181.640000,1007.320000,99.010000,15.980000,-9.380000907.660262,-262.124323
39.060000,-145.510000,985.350000,80.470000,23.400000,-10.140000841.678148,-305.602269
44.920000,-191.410000,1000.490000,72.350000,26.620000,-15.600000855.861397,-295.815010
59.080000,-118.650000,1023.930000,78.750000,26.510000,-22.400000899.124826,-300.905070
24.410000,-100.590000,1066.410000,83.880000,24.110000,-21.350000912.413151,-342.451817
40.040000,-83.010000,1092.770000,92.300000,12.310000,-10.940000902.311328,-387.745385
28.320000,-45.900000,1044.430000,103.380000,3.830000,-7.590000897.340655,-437.976929
18.070000,-1.950000,1048.340000,107.110000,2.420000,-10.560000857.379500,-485.603673
21.970000,10.250000,1034.180000,117.220000,-5.790000,-9.640000876.196756,-504.994309
39.550000,87.890000,1079.100000,122.960000,-15.110000,0.710000890.566064,-551.086270
39.550000,87.890000,1079.100000,122.960000,-15.110000,0.710000908.203358,-600.177741
34.180000,110.350000,1037.110000,128.920000,-20.050000,10.340000939.975695,-648.742715
54.690000,170.900000,1025.390000,140.820000,-17.780000,15.980000965.326589,-668.497540
89.360000,211.910000,1060.550000,138.430000,-17.470000,15.900000998.810553,-639.817159
93.750000,211.910000,1057.620000,128.020000,-24.340000,22.1400001150.340164,-541.057805
98.140000,255.370000,984.860000,115.020000,-26.210000,11.6000001135.865424,-462.042508
77.150000,283.690000,947.270000,105.530000,-12.650000,5.7000001085.244110,-368.169933
62.010000,282.710000,950.200000,90.410000,-0.310000,10.4700001054.832585,-254.603761
69.340000,305.180000,937.990000,71.600000,4.520000,10.420000989.709861,-169.765263
41.020000,305.180000,904.300000,60.820000,11.440000,2.950000943.084289,-150.951896
84.470000,324.220000,907.710000,63.540000,16.140000,-4.080000901.562656,-178.378879
73.240000,361.330000,915.530000,68.360000,22.920000,-3.310000872.392283,-219.299491
73.240000,361.330000,915.530000,68.360000,22.920000,-3.310000836.465901,-247.844448
92.290000,388.670000,950.200000,75.890000,20.100000,-4.020000778.689323,-248.539180
51.270000,380.370000,922.850000,84.820000,23.850000,-10.780000744.195207,-177.456918
29.300000,416.990000,897.460000,89.760000,20.760000,-15.170000749.203122,-83.847950
15.140000,473.630000,874.020000,87.300000,16.190000,-9.260000754.600885,-5.876499
28.810000,479.490000,878.420000,80.500000,12.090000,-5.630000751.007585,54.664223
65.920000,510.250000,898.930000,70.240000,11.020000,-1.590000744.381811,101.883975
42.480000,520.510000,879.880000,71.580000,13.740000,-2.080000719.394096,148.651677
21.000000,550.780000,856.450000,72.080000,9.330000,-4.320000715.036963,195.681821
41.990000,550.780000,865.230000,67.120000,11.670000,-2.690000703.572773,233.366093
11.230000,550.780000,838.870000,62.340000,14.160000,-3.900000681.125208,260.368493
11.230000,550.780000,838.870000,62.340000,14.160000,-3.900000610.110765,273.730605
-6.840000,565.430000,833.980000,56.140000,9.370000,-4.660000699.150017,225.933624
31.250000,600.100000,850.590000,56.310000,4.950000,2.490000681.626785,249.255799
35.640000,632.810000,817.380000,54.820000,9.020000,0.180000651.957596,261.211575
19.040000,620.120000,795.410000,47.830000,9.050000,-6.730000572.019385,244.876274
1.460000,617.680000,761.720000,42.030000,19.910000,-13.210000556.243236,183.691484
5.370000,639.160000,811.520000,39.540000,20.500000,-10.970000538.694384,130.057054
-5.860000,662.110000,787.110000,38.160000,14.110000,-7.920000513.123025,84.448310
-22.950000,656.250000,761.230000,38.920000,4.730000,-9.310000590.973872,49.869761
-3.420000,667.480000,755.860000,41.080000,6.110000,-11.690000574.064724,14.731594
-16.600000,677.250000,756.840000,39.760000,3.820000,-12.990000556.976863,-21.365699
-16.600000,677.250000,756.840000,39.760000,3.820000,-12.990000535.825771,-55.180650
-10.250000,687.500000,733.890000,39.340000,4.210000,-11.620000505.667445,-82.606458
-18.070000,666.020000,724.610000,36.900000,4.710000,-5.180000445.382321,-97.939412
-21.480000,669.430000,725.590000,35.120000,10.760000,0.990000502.320658,-86.457144
-32.230000,675.780000,708.980000,33.540000,10.220000,4.060000443.039115,-102.713227
-53.710000,689.450000,694.340000,32.790000,7.440000,3.890000461.505671,-92.265300
-54.690000,705.570000,679.200000,30.760000,3.630000,-0.110000525.868604,-88.145836
-36.130000,732.910000,674.800000,32.610000,4.990000,-1.410000438.473880,-106.199899
-42.480000,742.190000,699.220000,36.380000,0.820000,-1.540000432.021803,-87.941825
-8.790000,742.190000,697.750000,33.040000,0.120000,1.310000409.651991,-71.353810
-35.640000,745.610000,666.500000,29.180000,-1.820000,4.270000395.048688,-50.720400
-35.640000,745.610000,666.500000,29.180000,-1.820000,4.270000382.860589,-27.183173
-26.860000,768.070000,668.950000,30.270000,-0.630000,8.380000372.185230,-3.247885
-40.040000,750.490000,665.040000,29.500000,1.750000,8.340000364.755268,20.365840
-27.340000,742.190000,638.670000,22.830000,-2.450000,8.760000355.556376,37.273951
-28.810000,793.460000,640.140000,20.590000,-2.410000,7.890000348.079531,51.716517
-11.230000,785.160000,678.710000,12.460000,1.590000,5.100000333.962604,57.928865
-8.300000,789.060000,682.130000,0.430000,-1.490000,5.950000314.070256,54.721220
-18.550000,813.480000,702.150000,-7.670000,-11.780000,7.460000297.572298,49.285408
-0.490000,801.760000,710.940000,-14.580000,-17.920000,7.560000279.476637,44.353164
38.570000,804.690000,737.300000,-22.390000,-18.180000,8.750000253.291719,44.240036
63.480000,805.660000,773.930000,-36.440000,-20.730000,13.340000214.621846,59.899761
63.480000,805.660000,773.930000,-36.440000,-20.730000,13.340000167.571536,86.252103
56.150000,778.320000,779.300000,-53.080000,-28.410000,22.440000-254.266727,118.020659
24.900000,754.390000,715.330000,-66.420000,-26.180000,30.070000-227.190579,96.975339
16.110000,715.330000,687.500000,-72.980000,-5.930000,29.580000-89.320422,111.390093
-30.270000,690.920000,708.980000,-77.890000,-0.890000,26.300000-145.599492,121.990238
1.950000,686.040000,729.000000,-83.440000,4.370000,21.230000-170.877231,179.245015
74.220000,666.500000,792.970000,-96.310000,11.060000,21.820000-232.268179,246.079638
33.200000,642.580000,751.950000,-111.640000,25.280000,25.060000-292.112508,263.361509
-12.210000,588.870000,710.940000,-115.730000,28.970000,18.630000-113.497458,184.961443
-40.530000,554.690000,730.960000,-115.260000,37.490000,5.550000-200.175155,210.226810
-43.950000,558.590000,763.670000,-114.340000,46.260000,-6.270000-263.961734,283.336450
-43.950000,558.590000,763.670000,-114.340000,46.260000,-6.270000-503.333414,270.901528
-4.390000,554.690000,844.730000,-95.090000,41.840000,-7.790000686.935989,305.128158
10.250000,538.570000,921.880000,-95.780000,14.360000,-9.630000558.541112,201.343648
-37.110000,522.950000,919.430000,-95.840000,-22.850000,-4.530000427.103419,258.197741
1.950000,485.840000,877.930000,-92.500000,-54.820000,-3.37000097.342473,203.833163
31.250000,438.480000,794.920000,-89.900000,-45.900000,-0.700000-3.942802,193.874208
-7.810000,406.740000,800.290000,-72.740000,-23.120000,-5.820000-64.263848,111.764138
63.960000,431.150000,825.680000,-55.230000,-11.670000,-12.060000-113.921449,70.652144
52.250000,417.480000,908.690000,-50.340000,-2.340000,-11.410000-126.824329,72.153526
95.210000,410.160000,960.450000,-57.370000,-12.450000,-5.620000-125.609875,90.634816
95.210000,410.160000,960.450000,-57.370000,-12.450000,-5.620000-1280.419067,106.364110
74.710000,383.300000,947.270000,-64.700000,-13.960000,1.120000-1188.818359,147.779399
43.950000,351.560000,939.450000,-75.350000,-10.420000,4.210000-1137.311530,156.709756
35.640000,334.470000,953.130000,-90.440000,-7.180000,6.990000-1103.035197,103.444161
50.780000,313.960000,969.240000,-103.390000,-5.950000,11.440000-1126.178562,14.772222
85.940000,282.710000,1020.020000,-110.130000,0.890000,13.920000-1104.608737,-44.326296
63.960000,253.420000,1036.620000,-109.980000,7.780000,12.730000-1094.396739,-121.722966
-14.160000,216.800000,982.910000,-111.530000,9.950000,4.150000-1077.277350,-201.784851
10.740000,212.400000,987.300000,-105.010000,8.030000,-1.570000-1058.214788,-271.635369
34.180000,162.110000,1003.420000,-103.400000,6.670000,-0.190000-962.845529,-326.605302
93.260000,139.160000,975.100000,-103.580000,16.220000,2.680000-947.294160,-254.624929
21.480000,107.420000,989.750000,-101.240000,18.050000,2.200000-975.077441,-170.975723
21.480000,107.420000,989.750000,-101.240000,18.050000,2.200000-961.650639,-132.555394
22.950000,52.730000,965.330000,-83.730000,8.370000,-1.500000-929.581680,-83.445438
15.140000,39.060000,983.400000,-66.300000,3.790000,-7.190000-953.774227,-22.297110
16.110000,36.620000,984.860000,-53.840000,0.150000,-12.560000-907.147878,16.259011
21.000000,34.180000,1014.160000,-50.850000,-5.350000,-12.220000-857.062195,59.278248
11.720000,15.630000,994.630000,-54.630000,-16.790000,-6.480000-794.760151,83.665019
3.420000,-21.000000,969.240000,-45.850000,-22.160000,-4.660000-600.376358,60.817165
31.740000,-56.150000,981.450000,-38.060000,-26.530000,-6.270000-603.912859,75.745815
53.710000,-61.520000,990.720000,-30.520000,-25.260000,-7.800000-634.752446,85.869389
44.430000,-46.390000,999.020000,-25.290000,-27.560000,-10.360000-926.319215,84.507246
44.430000,-46.390000,999.020000,-25.290000,-27.560000,-10.360000-879.574993,99.527483
54.200000,-39.550000,1014.650000,-19.360000,-31.130000,-12.310000-924.811996,101.385469
81.540000,-42.970000,1021.480000,-23.140000,-34.550000,-9.840000-829.834840,112.902045
90.330000,-81.050000,1014.160000,-26.580000,-27.740000,-6.400000-827.874095,104.070384
105.960000,-75.200000,1008.300000,-26.870000,-22.740000,-0.960000-844.286332,99.865548
107.420000,-67.870000,1018.550000,-26.920000,-17.140000,3.590000-844.157575,105.395595
113.280000,-87.890000,1017.090000,-28.880000,-14.660000,4.350000-815.688368,111.815464
94.730000,-88.870000,1000.980000,-34.850000,-13.100000,4.270000-791.827276,107.097728
112.300000,-105.960000,1012.210000,-40.440000,-11.030000,2.600000-779.638750,87.500010
107.420000,-108.400000,1007.810000,-42.430000,-5.240000,2.110000-630.786522,61.720985
111.330000,-133.790000,987.790000,-40.040000,-0.240000,0.240000-603.274867,55.127318
82.030000,-159.670000,990.720000,-32.550000,5.400000,-3.500000-563.954814,65.057295
82.030000,-159.670000,990.720000,-32.550000,5.400000,-3.500000-526.537308,85.431404
79.100000,-153.810000,989.750000,-24.720000,-4.810000,-4.090000-441.516113,96.740557
106.450000,-145.020000,999.020000,-19.100000,-6.880000,-3.480000-460.571250,81.686586
106.930000,-175.780000,979.000000,-13.050000,-11.700000,-0.150000-359.227466,75.466448
93.750000,-171.390000,962.400000,-3.560000,-13.370000,-0.910000-331.119882,64.928120
120.610000,-165.040000,961.910000,5.350000,-10.720000,-1.560000-306.433902,63.176883
112.790000,-178.710000,963.870000,10.120000,-8.800000,-4.220000-284.424100,64.996134
131.840000,-168.460000,984.860000,17.160000,-14.240000,-5.780000-270.221297,67.026238
131.350000,-149.410000,982.420000,21.210000,-17.250000,-2.020000-260.756533,62.163437
125.980000,-146.970000,971.190000,23.670000,-16.450000,-0.240000-241.516405,52.909895
125.980000,-146.970000,971.190000,23.670000,-16.450000,-0.240000-214.153411,38.132744
109.860000,-135.740000,982.910000,27.570000,-18.440000,-2.350000-175.475511,15.878993
117.190000,-126.950000,973.140000,28.690000,-28.670000,-4.730000-132.296043,-10.547408
160.640000,-132.320000,983.400000,24.630000,-39.060000,-5.830000-103.916105,-27.337685
155.760000,-117.190000,1006.350000,26.780000,-41.120000,-7.820000-89.731953,-36.553955
151.860000,-106.450000,1019.530000,25.220000,-65.990000,-9.900000-101.667786,-41.200397
179.200000,-84.470000,988.280000,13.800000,-91.210000,-13.280000-149.316640,-50.544763
216.800000,-72.750000,968.750000,12.760000,-92.860000,-18.670000-190.139479,-62.995420
256.840000,-71.780000,981.450000,13.330000,-84.820000,-19.340000-167.248010,-64.928820
274.410000,-99.120000,1013.670000,14.620000,-91.910000,-15.180000-203.129879,-73.426658
312.500000,-72.270000,969.730000,14.390000,-103.830000,-12.770000-87.714916,-72.990971
312.500000,-72.270000,969.730000,14.390000,-103.830000,-12.770000-356.375764,-75.973588
282.710000,-83.010000,968.260000,6.470000,-114.790000,-17.660000-229.078898,-61.654828
370.610000,-36.620000,912.600000,-0.880000,-113.280000,-19.430000-91.493342,-42.179113
445.310000,-70.800000,922.360000,-5.760000,-105.690000,-13.370000-170.220442,-49.064111
470.700000,-62.010000,988.770000,-9.170000,-110.110000,-8.060000-187.982333,-37.304245
490.230000,-73.730000,925.290000,-10.160000,-124.340000,-9.710000-173.501198,-23.491785
488.770000,-59.080000,883.790000,-7.970000,-116.330000,-8.340000-171.459844,-14.873927
430.180000,-85.940000,895.020000,-12.920000,-116.430000,-17.000000-173.787422,-4.347453
545.900000,-56.150000,812.990000,-17.600000,-106.750000,-17.450000-173.829602,9.796723
619.630000,-56.150000,830.570000,-19.250000,-91.530000,-13.430000-169.919037,24.368276
612.300000,-69.820000,861.820000,-26.520000,-86.080000,-4.380000-168.595391,44.061687
612.300000,-69.820000,861.820000,-26.520000,-86.080000,-4.380000-157.174129,61.601500
646.970000,-87.890000,809.080000,-30.640000,-87.230000,7.140000-124.951259,82.467593
642.090000,-94.240000,787.110000,-31.770000,-85.090000,9.330000276.229839,96.793390
650.390000,-105.960000,764.160000,-20.980000,-64.850000,6.020000-243.546465,90.726486
649.900000,-114.260000,757.320000,-19.180000,-62.630000,1.1800003855.075015,88.502541
677.250000,-114.750000,763.670000,-17.990000,-58.240000,-2.7000005257.370248,82.317386
690.920000,-100.100000,722.660000,-22.230000,-56.450000,-2.7900004929.940349,88.832355
711.430000,-99.120000,725.590000,-26.370000,-48.080000,-1.2100006235.221562,88.100137
710.940000,-108.890000,669.920000,-27.520000,-37.170000,1.2800004702.831720,87.570433
679.690000,-108.890000,653.320000,-26.340000,-10.630000,0.7200004148.504989,57.781181
711.430000,-123.540000,707.520000,-26.180000,1.530000,-1.0100003711.295780,74.684503
711.430000,-123.540000,707.520000,-26.180000,1.530000,-1.0100003322.241055,75.930645
721.190000,-141.110000,667.970000,-18.400000,9.560000,-0.5100003004.973316,66.596956
701.170000,-143.070000,697.750000,-14.430000,8.210000,1.1800002703.206173,66.337712
700.200000,-140.630000,705.080000,-15.800000,5.320000,0.2300002417.392298,73.693367
679.200000,-138.180000,702.150000,-16.380000,5.920000,-2.6600002145.475934,67.867444
672.360000,-163.090000,705.570000,-18.870000,-6.210000,-5.8700001905.005505,44.495154
701.170000,-162.600000,739.750000,-18.110000,-19.420000,-6.4300001683.116665,49.593630
683.590000,-159.180000,719.730000,-20.080000,-38.950000,-4.1500001533.024918,49.909477
681.640000,-152.340000,682.620000,-21.770000,-50.020000,-11.4300001309.220274,55.867894
726.560000,-162.600000,635.250000,-18.470000,-46.370000,-10.8600001214.118481,54.216514
717.290000,-175.290000,679.200000,-14.530000,-41.220000,-9.4000001050.860868,63.672108
717.290000,-175.290000,679.200000,-14.530000,-41.220000,-9.400000953.064820,42.873446
731.930000,-150.390000,664.550000,-15.370000,-55.310000,-11.370000883.807723,39.279782
764.160000,-153.810000,590.330000,-9.180000,-39.330000,-9.350000784.456639,45.660206
774.410000,-154.790000,667.480000,-7.680000,-44.340000,-3.870000661.573354,41.650745
779.300000,-153.810000,641.600000,-10.730000,-55.480000,-1.630000620.436475,31.960766
791.500000,-168.460000,528.320000,-15.730000,-71.320000,-1.520000580.899145,30.260037
805.660000,-148.930000,104.490000,-6.750000,-39.530000,2.630000523.402823,33.581455
786.130000,-169.920000,508.790000,-3.630000,-33.960000,-0.350000460.667740,33.756375
814.450000,-153.320000,519.040000,2.600000,-7.440000,-1.350000411.129003,31.593656
804.690000,-163.090000,548.340000,6.500000,13.400000,-1.340000378.995159,33.321113
828.610000,-172.850000,561.520000,11.460000,24.620000,0.110000353.773916,39.767816
828.610000,-172.850000,561.520000,11.460000,24.620000,0.110000324.649650,46.075060
835.450000,-148.930000,487.300000,14.260000,47.740000,2.110000279.543912,52.986548
834.470000,-142.580000,427.250000,25.190000,104.070000,6.150000155.599247,56.928268
841.310000,-132.810000,409.670000,54.810000,194.520000,13.540000275.379545,4.029314
711.910000,-139.160000,694.820000,78.490000,250.130000,27.470000299.251231,33.716627
497.560000,-177.250000,875.980000,51.080000,250.130000,14.640000190.885080,62.983106
507.810000,-138.180000,780.270000,52.900000,250.130000,-9.470000153.105961,10.792642
518.070000,-110.350000,963.870000,57.340000,250.130000,-14.850000207.173147,-28.119283
449.220000,-82.520000,895.510000,44.660000,250.130000,-13.530000271.033998,-64.518641
422.360000,-42.970000,864.260000,50.020000,250.130000,-7.310000737.249717,-63.429523
290.530000,-54.690000,951.170000,55.580000,250.130000,9.600000570.580510,-13.596879
290.530000,-54.690000,951.170000,55.580000,250.130000,9.600000588.902992,-49.155722
120.610000,-43.460000,1027.830000,46.440000,250.130000,9.180000762.106343,-64.645468
-23.930000,-51.270000,1062.010000,47.180000,250.130000,1.650000422.450519,-28.870030
-92.290000,2.440000,1068.360000,40.110000,250.130000,-8.530000311.749462,-3.489592
-174.320000,28.320000,1153.320000,20.470000,228.980000,-24.510000308.133732,-7.318977
-115.720000,28.810000,1182.130000,-3.410000,191.250000,-31.550000293.305493,-29.834220
-123.050000,-9.280000,1131.350000,-33.620000,183.560000,-19.710000321.991803,-53.862942
-246.090000,-73.730000,937.500000,-20.230000,152.590000,-16.810000398.388866,-71.220038
-281.740000,-44.430000,859.860000,-0.750000,151.980000,-16.600000153.509502,-55.948386
-301.270000,-22.950000,958.500000,11.130000,175.580000,-16.32000029.271922,-52.811957
-370.610000,0.000000,971.190000,11.020000,228.820000,-15.640000-75.308257,-32.913665
-370.610000,0.000000,971.190000,11.020000,228.820000,-15.64000066.946008,-40.431755
-420.900000,-10.250000,928.220000,4.850000,244.700000,-17.070000-95.474797,-21.502902
-500.980000,-17.580000,920.900000,0.180000,212.820000,-13.310000-14.604278,-31.049172
-541.990000,-42.480000,807.620000,7.150000,192.200000,-11.60000023.554735,-24.826601
-623.050000,-20.020000,696.780000,25.950000,193.240000,-12.65000017.273209,2.082957
-614.750000,-14.160000,812.010000,33.280000,176.150000,-10.40000045.374201,31.484478
-650.880000,-10.250000,746.580000,20.900000,214.160000,-3.750000137.487599,42.872974
